date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:30:25	10068/10068	---M-Z	200	added ('OK')	image/svg+xml	etag:%222754-6594b4df-1a2f3f;gz%22	https://bonkai.xyz/public/uploads/20231206/2af1fcb36ddf02941a64f7b2d698aca3.svg	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/2af1fcb36ddf02941a64f7b2d698aca3.svg	(from https://bonkai.xyz/)
22:30:25	15079/15079	---M-Z	200	added ('OK')	image/svg+xml	etag:%223ae7-6594b4df-1a2f66;gz%22	https://bonkai.xyz/public/uploads/20231206/ab65d2d9f3835024ee9a110327c8b452.svg	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/ab65d2d9f3835024ee9a110327c8b452.svg	(from https://bonkai.xyz/)
22:30:25	15079/15079	---M-Z	200	added ('OK')	image/svg+xml	etag:%223ae7-6594b4df-1a2f41;gz%22	https://bonkai.xyz/public/uploads/20231206/cfcbaeb9421b0c639e017fe16c136c40.svg	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/cfcbaeb9421b0c639e017fe16c136c40.svg	(from https://bonkai.xyz/)
22:30:26	15361/15361	---M-Z	200	added ('OK')	image/svg+xml	etag:%223c01-6594b4df-1a2f5e;gz%22	https://bonkai.xyz/public/uploads/20231206/26095ea6d2b67e714112c5c681cfa581.svg	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/26095ea6d2b67e714112c5c681cfa581.svg	(from https://bonkai.xyz/)
22:30:26	15359/15359	---M-Z	200	added ('OK')	image/svg+xml	etag:%223bff-6594b4df-1a2f49;gz%22	https://bonkai.xyz/public/uploads/20231206/f2e1f483961ad25daa1048b605b605f6.svg	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/f2e1f483961ad25daa1048b605b605f6.svg	(from https://bonkai.xyz/)
22:30:26	125111/125111	---M--	200	added ('OK')	image/png	etag:%221e8b7-6594b4df-1a2f4e;;;%22	https://bonkai.xyz/public/uploads/20231206/249342f82d4838a1f550384dce163518.png	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/249342f82d4838a1f550384dce163518.png	(from https://bonkai.xyz/)
22:30:27	17632/17632	---M--	200	added ('OK')	image/png	etag:%2244e0-6594b4df-1a2f47;;;%22	https://bonkai.xyz/public/uploads/20231206/80d11c9b6687bfefa68b236d8a5665a7.png	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/public/uploads/20231206/80d11c9b6687bfefa68b236d8a5665a7.png	(from https://bonkai.xyz/)
22:30:29	226813/226813	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2015:30:29%20GMT	https://bonkai.xyz/page/contact-us	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/page/contact-us.html	(from https://bonkai.xyz/)
22:30:31	226353/226353	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2015:30:31%20GMT	https://bonkai.xyz/page/privacy-policy	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/page/privacy-policy.html	(from https://bonkai.xyz/)
22:30:32	226704/226704	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2015:30:33%20GMT	https://bonkai.xyz/page/digital-payments	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/page/digital-payments.html	(from https://bonkai.xyz/)
22:30:34	224478/224478	---M-Z	200	added ('OK')	text/html	date:Fri,%2016%20Feb%202024%2015:30:34%20GMT	https://bonkai.xyz/page/terms	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/page/terms.html	(from https://bonkai.xyz/)
22:30:36	342/342	---M-Z	302	error ('Found')	text/html	date:Fri,%2016%20Feb%202024%2015:30:36%20GMT	https://bonkai.xyz/user/templates/blog-ideas-outlines	D:/LapTrinh%20Html/Project/bonkai.xyz/bonkai.xyz/user/templates/blog-ideas-outlines	(from https://bonkai.xyz/)
